"scenario_id","wetland_grassland","horticulture","cropland","mineral_bare_soil","dense_woodland","open_woodland","grassland","urban","water"
"96",0.127197191119194,0.0334918275475502,0.185421988368034,0.011365975253284,0.0283221304416656,0.35458967089653,0.216100066900253,0.0435112044215202,0
"97",0.196439519524574,0.0449089035391808,0.236502826213837,0.0108367465436459,0.0817897841334343,0.263113588094711,0.141354784369469,0.0249455478042364,0.000108335450931918
"98",0.168517261743546,0.0520911701023579,0.261646926403046,0.0119990771636367,0.0476645827293396,0.150111213326454,0.258945107460022,0.0487177260220051,0.00030695044551976
"99",0.137042298913002,0.100128807127476,0.220252707600594,0.0440675690770149,0.0538802556693554,0.135595664381981,0.292344748973846,0.0165639203041792,0.000124044294352643
"100",0.0834863558411598,0.0317367203533649,0.310339599847794,0.021775821223855,0.0323248468339443,0.105126298964024,0.396214514970779,0.00600455934181809,0.0129913100972772
"101",0.0925060883164406,0.0282000526785851,0.220553427934647,0.0419795475900173,0.0345113351941109,0.281258672475815,0.291178941726685,0.00169778859708458,0.00811416748911142
"110",0.0637527704238892,0.0196660105139017,0.259682089090347,0.00432301918044686,0.247931554913521,0.214270159602165,0.183251783251762,0.00407120818272233,0.00305144861340523
"111",0.0840902328491211,0.0312507413327694,0.23780345916748,0.00750463921576738,0.271201103925705,0.179573222994804,0.177176281809807,0.011201717890799,0.0001986150018638
"112",0.130528911948204,0.0380294397473335,0.231631755828857,0.013730444945395,0.231840327382088,0.218723341822624,0.125580817461014,0.00966580025851727,0.000269202049821615
"113",0.0395114980638027,0.0357171818614006,0.210897207260132,0.0174209494143724,0.108211047947407,0.453873574733734,0.110737629234791,0.0235406514257193,9.02795436559245e-05
"114",0.147357568144798,0.0357411801815033,0.221182748675346,0.0144503703340888,0.0513874404132366,0.280853539705276,0.214833542704582,0.0341936498880386,0
"115",0.096039667725563,0.0492452494800091,0.378554135560989,0.0539555698633194,0.0397700481116772,0.105447523295879,0.221905902028084,0.0468268655240536,0.00825507845729589
"116",0.118321545422077,0.0964078977704048,0.338595747947693,0.0395164713263512,0.033458486199379,0.0727255567908287,0.232805833220482,0.0679698586463928,0.0001986150018638
"117",0.0871754288673401,0.0899498760700226,0.233902975916862,0.20952008664608,0.0802873969078064,0.0845274478197098,0.1970404535532,0.0168019197881222,0.0007944600074552
"118",0.158600687980652,0.0337231755256653,0.224218115210533,0.0215487126260996,0.0309911128133535,0.171208932995796,0.356612741947174,0.00309656281024218,0
"119",0.124926492571831,0.0102247381582856,0.153043299913406,0.0210635513067245,0.156779557466507,0.407185018062592,0.106941498816013,0.00187738239765167,0.0179585088044405
"128",0.321960389614105,0.0114845931529999,0.211535274982452,0.007679448928684,0.0964786261320114,0.143845990300179,0.200647473335266,0.003641820512712,0.00272644218057394
"129",0.0896998271346092,0.0394538007676601,0.271541327238083,0.0419774763286114,0.148796901106834,0.125998392701149,0.252626925706863,0.0299053937196732,0
"130",0.0903629809617996,0.0194215849041939,0.198392540216446,0.00672664446756244,0.316466897726059,0.288561552762985,0.0765035226941109,0.00356425414793193,0
"131",0.0111406268551946,0.0306763257831335,0.233261168003082,0.0699869021773338,0.133333742618561,0.442961841821671,0.0575092658400536,0.0207871105521917,0.000343062274623662
